     -1.03728956e+05     -9.56451033e-04      1.86808544e-03
     -1.03034878e+05     -9.56451033e-04      1.86808544e-03
     -1.02340804e+05     -9.56451033e-04      1.86808544e-03
     -1.01646733e+05     -9.56451033e-04      1.86808544e-03
     -1.00952665e+05     -9.56451033e-04      1.86808544e-03
     -1.00258600e+05     -9.56451033e-04      1.86808544e-03
     -9.95645391e+04     -9.56451033e-04      1.86808544e-03
     -9.88704808e+04     -9.56451033e-04      1.86808544e-03
     -9.81764259e+04     -9.56451033e-04      1.86808544e-03
     -9.74823741e+04     -9.56451033e-04      1.86808544e-03
     -9.67883255e+04     -9.56451033e-04      1.86808544e-03
     -9.60942801e+04     -9.56451033e-04      1.86808544e-03
     -9.54002380e+04     -9.56451033e-04      1.86808544e-03
     -9.47061990e+04     -9.56451033e-04      1.86808544e-03
     -9.40121633e+04     -9.56451033e-04      1.86808544e-03
     -9.33181308e+04     -9.56451033e-04      1.86808544e-03
     -9.26241015e+04     -9.56451033e-04      1.86808544e-03
     -9.19300754e+04     -9.56451033e-04      1.86808544e-03
     -9.12360525e+04     -9.56451033e-04      1.86808544e-03
     -9.05420328e+04     -9.56451033e-04      1.86808544e-03
     -8.98480163e+04     -9.56451033e-04      1.86808544e-03
     -8.91540031e+04     -9.56451033e-04      1.86808544e-03
     -8.84599930e+04     -9.56451033e-04      1.86808544e-03
     -8.77659862e+04     -9.56451033e-04      1.86808544e-03
     -8.70719825e+04     -9.56451033e-04      1.86808544e-03
     -8.63779821e+04     -9.56451033e-04      1.86808544e-03
     -8.56839849e+04     -9.56451033e-04      1.86808544e-03
     -8.49899909e+04     -9.56451033e-04      1.86808544e-03
     -8.42960001e+04     -9.56451033e-04      1.86808544e-03
     -8.36020125e+04     -9.56451033e-04      1.86808544e-03
     -8.29080282e+04     -9.56451033e-04      1.86808544e-03
     -8.22140470e+04     -9.56451033e-04      1.86808544e-03
     -8.15200690e+04     -9.56451033e-04      1.86808544e-03
     -8.08260943e+04     -9.56451033e-04      1.86808544e-03
     -8.01321228e+04     -9.56451033e-04      1.86808544e-03
     -7.94381544e+04     -9.56451033e-04      1.86808544e-03
     -7.87441893e+04     -9.56451033e-04      1.86808544e-03
     -7.80502274e+04     -9.56451033e-04      1.86808544e-03
     -7.73562687e+04     -1.03499209e-03      1.86007469e-03
     -7.66623133e+04     -1.20845399e-03      1.84272371e-03
     -7.59683610e+04     -1.37062746e-03      1.82580414e-03
     -7.52744119e+04     -1.51865592e-03      1.81040297e-03
     -7.45804661e+04     -1.65008505e-03      1.80031038e-03
     -7.38865234e+04     -1.76292174e-03      1.79417186e-03
     -7.31925840e+04     -1.85567816e-03      1.78848676e-03
     -7.24986478e+04     -1.92739933e-03      1.78114233e-03
     -7.18047147e+04     -1.97767357e-03      1.77341384e-03
     -7.11107849e+04     -2.00662571e-03      1.76701386e-03
     -7.04168583e+04     -2.01528119e-03      1.76175727e-03
     -6.97229349e+04     -2.01697776e-03      1.75467516e-03
     -6.90290148e+04     -2.01422111e-03      1.74231834e-03
     -6.83350978e+04     -1.99165444e-03      1.72780028e-03
