     -1.03728956e+05      2.63656905e-04      2.16325836e-03
     -1.03034878e+05      2.63656905e-04      2.16325836e-03
     -1.02340804e+05      2.63656905e-04      2.16325836e-03
     -1.01646733e+05      2.63656905e-04      2.16325836e-03
     -1.00952665e+05      2.63656905e-04      2.16325836e-03
     -1.00258600e+05      2.63656905e-04      2.16325836e-03
     -9.95645391e+04      2.63656905e-04      2.16325836e-03
     -9.88704808e+04      2.63656905e-04      2.16325836e-03
     -9.81764259e+04      2.63656905e-04      2.16325836e-03
     -9.74823741e+04      2.63656905e-04      2.16325836e-03
     -9.67883255e+04      2.63656905e-04      2.16325836e-03
     -9.60942801e+04      2.63656905e-04      2.16325836e-03
     -9.54002380e+04      2.63656905e-04      2.16325836e-03
     -9.47061990e+04      2.63656905e-04      2.16325836e-03
     -9.40121633e+04      2.63656905e-04      2.16325836e-03
     -9.33181308e+04      2.63656905e-04      2.16325836e-03
     -9.26241015e+04      2.63656905e-04      2.16325836e-03
     -9.19300754e+04      2.63656905e-04      2.16325836e-03
     -9.12360525e+04      2.63656905e-04      2.16325836e-03
     -9.05420328e+04      2.63656905e-04      2.16325836e-03
     -8.98480163e+04      2.63656905e-04      2.16325836e-03
     -8.91540031e+04      2.63656905e-04      2.16325836e-03
     -8.84599930e+04      2.63656905e-04      2.16325836e-03
     -8.77659862e+04      2.63656905e-04      2.16325836e-03
     -8.70719825e+04      2.63656905e-04      2.16325836e-03
     -8.63779821e+04      2.63656905e-04      2.16325836e-03
     -8.56839849e+04      2.63656905e-04      2.16325836e-03
     -8.49899909e+04      2.63656905e-04      2.16325836e-03
     -8.42960001e+04      2.63656905e-04      2.16325836e-03
     -8.36020125e+04      2.63656905e-04      2.16325836e-03
     -8.29080282e+04      2.63656905e-04      2.16325836e-03
     -8.22140470e+04      2.63656905e-04      2.16325836e-03
     -8.15200690e+04      2.63656905e-04      2.16325836e-03
     -8.08260943e+04      2.63656905e-04      2.16325836e-03
     -8.01321228e+04      2.63656905e-04      2.16325836e-03
     -7.94381544e+04      2.63656905e-04      2.16325836e-03
     -7.87441893e+04      2.63656905e-04      2.16325836e-03
     -7.80502274e+04      2.63656905e-04      2.16325836e-03
     -7.73562687e+04      3.09772935e-04      1.97377895e-03
     -7.66623133e+04      3.59887141e-04      1.77545231e-03
     -7.59683610e+04      4.07295747e-04      1.66781832e-03
     -7.52744119e+04      4.47820587e-04      1.63891295e-03
     -7.45804661e+04      4.77274317e-04      1.61312813e-03
     -7.38865234e+04      4.91651094e-04      1.58399646e-03
     -7.31925840e+04      4.87314339e-04      1.55115172e-03
     -7.24986478e+04      4.61172411e-04      1.51897014e-03
     -7.18047147e+04      4.10833288e-04      1.48724288e-03
     -7.11107849e+04      3.34730233e-04      1.45948032e-03
     -7.04168583e+04      2.32211682e-04      1.43511226e-03
     -6.97229349e+04      1.03590378e-04      1.41488938e-03
     -6.90290148e+04     -4.98511828e-05      1.39933508e-03
     -6.83350978e+04     -2.25899583e-04      1.39273925e-03
     -6.76411840e+04     -4.21491736e-04      1.39333972e-03
     -6.69472735e+04     -6.32834358e-04      1.39906469e-03
     -6.62533661e+04     -8.55555359e-04      1.41050484e-03
     -6.55594620e+04     -1.08487900e-03      1.42738788e-03
     -6.48655611e+04     -1.31581545e-03      1.44287543e-03
     -6.41716634e+04     -1.54335451e-03      1.46110865e-03
     -6.34777689e+04     -1.76156851e-03      1.56530559e-03
     -6.27838776e+04     -1.95844595e-03      1.79701901e-03
     -6.20899895e+04     -2.12202638e-03      2.03554907e-03
     -6.13961046e+04     -2.26566250e-03      2.25668377e-03
     -6.07022229e+04     -2.38868731e-03      2.45467028e-03
     -6.00083445e+04     -2.48968688e-03      2.62592151e-03
     -5.93144692e+04     -2.56767652e-03      2.76826791e-03
     -5.86205972e+04     -2.62211946e-03      2.88076991e-03
     -5.79267284e+04     -2.65282910e-03      2.96357939e-03
     -5.72328627e+04     -2.65964123e-03      3.01794543e-03
     -5.65390003e+04     -2.64284372e-03      3.04562753e-03
     -5.58451411e+04     -2.60296826e-03      3.04878845e-03
     -5.51512851e+04     -2.54074035e-03      3.02978526e-03
     -5.44574324e+04     -2.45705729e-03      2.99097353e-03
     -5.37635828e+04     -2.35296616e-03      2.93456030e-03
     -5.30697364e+04     -2.22959041e-03      2.86255227e-03
     -5.23758932e+04     -2.08824952e-03      2.77662940e-03
     -5.16820533e+04     -1.93094373e-03      2.67782894e-03
     -5.09882166e+04     -1.75981763e-03      2.56700403e-03
     -5.02943830e+04     -1.57738403e-03      2.44477513e-03
     -4.96005527e+04     -1.38658835e-03      2.31161333e-03
     -4.89067256e+04     -1.19084367e-03      2.16793982e-03
     -4.82129017e+04     -9.94069627e-04      2.01419617e-03
     -4.75190810e+04     -8.00824592e-04      1.85079564e-03
     -4.68252635e+04     -6.16241742e-04      1.67814608e-03
     -4.61314492e+04     -4.45350773e-04      1.49709352e-03
     -4.54376381e+04     -2.93443329e-04      1.41810072e-03
     -4.47438303e+04     -1.65818956e-04      1.43356694e-03
     -4.40500256e+04     -6.75791766e-05      1.45776390e-03
     -4.33562242e+04     -3.41012815e-06      1.48311864e-03
     -4.26624259e+04      2.24862826e-05      1.50894999e-03
     -4.19686309e+04      6.12689712e-06      1.52945899e-03
     -4.12748391e+04     -5.47292945e-05      1.54651069e-03
     -4.05810505e+04     -1.59757365e-04      1.56169563e-03
     -3.98872651e+04     -3.08128479e-04      1.56872940e-03
     -3.91934829e+04     -4.97608488e-04      1.56926985e-03
     -3.84997039e+04     -7.24471331e-04      1.56184535e-03
     -3.78059281e+04     -9.83554593e-04      1.55205256e-03
     -3.71121556e+04     -1.26840180e-03      1.53561839e-03
     -3.64183862e+04     -1.57138321e-03      1.67012111e-03
     -3.57246200e+04     -1.88342044e-03      1.90698794e-03
     -3.50308571e+04     -2.19512041e-03      2.14267735e-03
     -3.43370974e+04     -2.49716171e-03      2.36576568e-03
     -3.36433408e+04     -2.78033669e-03      2.57206288e-03
     -3.29495875e+04     -3.03591985e-03      2.75744333e-03
     -3.22558374e+04     -3.25615168e-03      2.91795813e-03
     -3.15620905e+04     -3.43409695e-03      3.04970358e-03
     -3.08683468e+04     -3.56309731e-03      3.14790809e-03
     -3.01746063e+04     -3.63988967e-03      3.21125820e-03
     -2.94808691e+04     -3.66374066e-03      3.24065452e-03
     -2.87871350e+04     -3.63467545e-03      3.23674639e-03
     -2.80934041e+04     -3.55427693e-03      3.20115376e-03
     -2.73996765e+04     -3.42562604e-03      3.13652261e-03
     -2.67059520e+04     -3.25309687e-03      3.04641181e-03
     -2.60122308e+04     -3.04189187e-03      2.93484209e-03
     -2.53185128e+04     -2.79740618e-03      2.80563841e-03
     -2.46247979e+04     -2.52720538e-03      2.66533353e-03
     -2.39310863e+04     -2.23855449e-03      2.51985994e-03
     -2.32373779e+04     -1.93779226e-03      2.37384157e-03
     -2.25436727e+04     -1.63059352e-03      2.23106300e-03
     -2.18499707e+04     -1.32175790e-03      2.09427594e-03
     -2.11562720e+04     -1.01500808e-03      1.96504143e-03
     -2.04625764e+04     -7.12959450e-04      1.84381774e-03
     -1.97688840e+04     -4.17285519e-04      1.73026459e-03
     -1.90751949e+04     -1.27683764e-04      1.62251226e-03
     -1.83815089e+04      1.57402247e-04      1.51830700e-03
     -1.76878262e+04      4.40416094e-04      1.43057079e-03
     -1.69941466e+04      7.24602438e-04      1.43450647e-03
     -1.63004703e+04      1.01375891e-03      1.44313680e-03
     -1.56067972e+04      1.31194611e-03      1.45236658e-03
     -1.49131273e+04      1.62319865e-03      1.45489256e-03
     -1.42194606e+04      1.95130717e-03      1.45366677e-03
     -1.35257971e+04      2.29952173e-03      1.44940919e-03
     -1.28321368e+04      2.66997574e-03      1.44348179e-03
     -1.21384797e+04      3.06366180e-03      1.44090258e-03
     -1.14448258e+04      3.48032377e-03      1.43949784e-03
     -1.07511752e+04      3.91838952e-03      1.44279794e-03
     -1.00575277e+04      4.37497379e-03      1.44926660e-03
     -9.36388346e+03      4.84600609e-03      1.45707386e-03
     -8.67024241e+03      5.32640323e-03      1.47080743e-03
     -7.97660458e+03      5.80949915e-03      1.48365319e-03
     -7.28296995e+03      6.28833019e-03      1.49576076e-03
     -6.58933853e+03      6.75565466e-03      1.50821006e-03
     -5.89571032e+03      7.20419201e-03      1.51797278e-03
     -5.20208531e+03      7.62684047e-03      1.52456653e-03
     -4.50846351e+03      8.01701249e-03      1.52982272e-03
     -3.81484492e+03      8.36889785e-03      1.53264828e-03
     -3.12122954e+03      8.67674219e-03      1.53554770e-03
     -2.42761736e+03      8.93829315e-03      1.53570561e-03
     -1.73400839e+03      9.15173531e-03      1.54022982e-03
     -1.04040263e+03      9.31652566e-03      1.54623459e-03
     -3.46800075e+02      9.43346900e-03      1.55156028e-03
      3.46799273e+02      9.50464072e-03      1.59880283e-03
      1.04039541e+03      9.53323862e-03      1.67169735e-03
      1.73398835e+03      9.52316493e-03      1.73243497e-03
      2.42757807e+03      9.47880754e-03      1.77708173e-03
      3.12116459e+03      9.40711597e-03      1.80576723e-03
      3.81474790e+03      9.31421994e-03      1.81857822e-03
      4.50832801e+03      9.20626160e-03      1.81591430e-03
      5.20190490e+03      9.08932225e-03      1.79846606e-03
      5.89547860e+03      8.96925519e-03      1.76713348e-03
      6.58904908e+03      8.85157099e-03      1.72293460e-03
      7.28261636e+03      8.74153575e-03      1.66687586e-03
      7.97618043e+03      8.64417804e-03      1.59979718e-03
      8.66974129e+03      8.56290492e-03      1.52265804e-03
      9.36329894e+03      8.50079119e-03      1.45941160e-03
      1.00568534e+04      8.46030470e-03      1.46974117e-03
      1.07504046e+04      8.44328263e-03      1.48963975e-03
      1.14439527e+04      8.45095200e-03      1.51010881e-03
      1.21374975e+04      8.48401975e-03      1.52921166e-03
      1.28310391e+04      8.54299050e-03      1.54764550e-03
      1.35245775e+04      8.62774804e-03      1.55851933e-03
      1.42181127e+04      8.73630120e-03      1.56422168e-03
      1.49116447e+04      8.86699604e-03      1.56400285e-03
      1.56051735e+04      9.01778453e-03      1.55700923e-03
      1.62986991e+04      9.18615412e-03      1.54203044e-03
      1.69922215e+04      9.36915087e-03      1.52393990e-03
      1.76857407e+04      9.56341637e-03      1.50366874e-03
      1.83792566e+04      9.76520214e-03      1.48041237e-03
      1.90727694e+04      9.97024554e-03      1.46018512e-03
      1.97662790e+04      1.01741300e-02      1.43817720e-03
